Code,Country,Year,Series,Value
422,Lebanon,2018,Threatened Species: Plants (number),24.00
422,Lebanon,2019,Threatened Species: Plants (number),29.00
422,Lebanon,2020,Threatened Species: Plants (number),29.00
422,Lebanon,2021,Threatened Species: Plants (number),100.00
422,Lebanon,2004,Threatened Species: Total (number),26.00
422,Lebanon,2010,Threatened Species: Total (number),50.00
422,Lebanon,2015,Threatened Species: Total (number),69.00
422,Lebanon,2018,Threatened Species: Total (number),99.00
422,Lebanon,2019,Threatened Species: Total (number),104.00
422,Lebanon,2020,Threatened Species: Total (number),109.00
422,Lebanon,2021,Threatened Species: Total (number),185.00
426,Lesotho,2004,Threatened Species: Vertebrates (number),11.00
426,Lesotho,2010,Threatened Species: Vertebrates (number),10.00
426,Lesotho,2015,Threatened Species: Vertebrates (number),10.00
426,Lesotho,2018,Threatened Species: Vertebrates (number),13.00
426,Lesotho,2019,Threatened Species: Vertebrates (number),13.00
426,Lesotho,2020,Threatened Species: Vertebrates (number),13.00
426,Lesotho,2021,Threatened Species: Vertebrates (number),14.00
426,Lesotho,2004,Threatened Species: Invertebrates (number),1.00
426,Lesotho,2010,Threatened Species: Invertebrates (number),2.00
426,Lesotho,2015,Threatened Species: Invertebrates (number),3.00
426,Lesotho,2018,Threatened Species: Invertebrates (number),3.00
426,Lesotho,2019,Threatened Species: Invertebrates (number),3.00
426,Lesotho,2020,Threatened Species: Invertebrates (number),2.00
426,Lesotho,2021,Threatened Species: Invertebrates (number),2.00
426,Lesotho,2004,Threatened Species: Plants (number),1.00
426,Lesotho,2010,Threatened Species: Plants (number),4.00
426,Lesotho,2015,Threatened Species: Plants (number),4.00
426,Lesotho,2018,Threatened Species: Plants (number),4.00
426,Lesotho,2019,Threatened Species: Plants (number),4.00
426,Lesotho,2020,Threatened Species: Plants (number),4.00
426,Lesotho,2021,Threatened Species: Plants (number),5.00
426,Lesotho,2004,Threatened Species: Total (number),13.00
426,Lesotho,2010,Threatened Species: Total (number),16.00
426,Lesotho,2015,Threatened Species: Total (number),17.00
426,Lesotho,2018,Threatened Species: Total (number),20.00
426,Lesotho,2019,Threatened Species: Total (number),20.00
426,Lesotho,2020,Threatened Species: Total (number),19.00
426,Lesotho,2021,Threatened Species: Total (number),21.00
428,Latvia,2004,Threatened Species: Vertebrates (number),15.00
428,Latvia,2010,Threatened Species: Vertebrates (number),9.00
428,Latvia,2015,Threatened Species: Vertebrates (number),13.00
428,Latvia,2018,Threatened Species: Vertebrates (number),18.00
428,Latvia,2019,Threatened Species: Vertebrates (number),18.00
428,Latvia,2020,Threatened Species: Vertebrates (number),18.00
428,Latvia,2021,Threatened Species: Vertebrates (number),18.00
428,Latvia,2004,Threatened Species: Invertebrates (number),8.00
428,Latvia,2010,Threatened Species: Invertebrates (number),9.00
428,Latvia,2015,Threatened Species: Invertebrates (number),12.00
428,Latvia,2018,Threatened Species: Invertebrates (number),12.00
428,Latvia,2019,Threatened Species: Invertebrates (number),12.00
428,Latvia,2020,Threatened Species: Invertebrates (number),12.00
428,Latvia,2021,Threatened Species: Invertebrates (number),12.00
428,Latvia,2004,Threatened Species: Plants (number),0.00
428,Latvia,2010,Threatened Species: Plants (number),0.00
428,Latvia,2015,Threatened Species: Plants (number),0.00
428,Latvia,2018,Threatened Species: Plants (number),1.00
428,Latvia,2019,Threatened Species: Plants (number),5.00
428,Latvia,2020,Threatened Species: Plants (number),10.00
428,Latvia,2021,Threatened Species: Plants (number),10.00
428,Latvia,2004,Threatened Species: Total (number),23.00
428,Latvia,2010,Threatened Species: Total (number),18.00
428,Latvia,2015,Threatened Species: Total (number),25.00
428,Latvia,2018,Threatened Species: Total (number),31.00
428,Latvia,2019,Threatened Species: Total (number),35.00
428,Latvia,2020,Threatened Species: Total (number),40.00
428,Latvia,2021,Threatened Species: Total (number),40.00
430,Liberia,2004,Threatened Species: Vertebrates (number),45.00
430,Liberia,2010,Threatened Species: Vertebrates (number),91.00
430,Liberia,2015,Threatened Species: Vertebrates (number),98.00
430,Liberia,2018,Threatened Species: Vertebrates (number),112.00
430,Liberia,2019,Threatened Species: Vertebrates (number),114.00
430,Liberia,2020,Threatened Species: Vertebrates (number),122.00
430,Liberia,2021,Threatened Species: Vertebrates (number),132.00
430,Liberia,2004,Threatened Species: Invertebrates (number),3.00
430,Liberia,2010,Threatened Species: Invertebrates (number),9.00
430,Liberia,2015,Threatened Species: Invertebrates (number),11.00
430,Liberia,2018,Threatened Species: Invertebrates (number),10.00
430,Liberia,2019,Threatened Species: Invertebrates (number),10.00
430,Liberia,2020,Threatened Species: Invertebrates (number),10.00
430,Liberia,2021,Threatened Species: Invertebrates (number),12.00
430,Liberia,2004,Threatened Species: Plants (number),46.00
430,Liberia,2010,Threatened Species: Plants (number),47.00
430,Liberia,2015,Threatened Species: Plants (number),49.00
430,Liberia,2018,Threatened Species: Plants (number),53.00
430,Liberia,2019,Threatened Species: Plants (number),83.00
430,Liberia,2020,Threatened Species: Plants (number),86.00
430,Liberia,2021,Threatened Species: Plants (number),104.00
430,Liberia,2004,Threatened Species: Total (number),94.00
430,Liberia,2010,Threatened Species: Total (number),147.00
430,Liberia,2015,Threatened Species: Total (number),158.00
430,Liberia,2018,Threatened Species: Total (number),175.00
430,Liberia,2019,Threatened Species: Total (number),207.00
430,Liberia,2020,Threatened Species: Total (number),218.00
430,Liberia,2021,Threatened Species: Total (number),248.00
434,Libya,2004,Threatened Species: Vertebrates (number),24.00
434,Libya,2010,Threatened Species: Vertebrates (number),42.00
434,Libya,2015,Threatened Species: Vertebrates (number),49.00
434,Libya,2018,Threatened Species: Vertebrates (number),56.00
434,Libya,2019,Threatened Species: Vertebrates (number),57.00
434,Libya,2020,Threatened Species: Vertebrates (number),62.00
434,Libya,2021,Threatened Species: Vertebrates (number),72.00
434,Libya,2004,Threatened Species: Invertebrates (number),0.00
434,Libya,2010,Threatened Species: Invertebrates (number),0.00
434,Libya,2015,Threatened Species: Invertebrates (number),2.00
434,Libya,2018,Threatened Species: Invertebrates (number),4.00
434,Libya,2019,Threatened Species: Invertebrates (number),4.00
434,Libya,2020,Threatened Species: Invertebrates (number),5.00
434,Libya,2021,Threatened Species: Invertebrates (number),5.00
434,Libya,2004,Threatened Species: Plants (number),1.00
434,Libya,2010,Threatened Species: Plants (number),2.00
434,Libya,2015,Threatened Species: Plants (number),3.00
434,Libya,2018,Threatened Species: Plants (number),5.00
434,Libya,2019,Threatened Species: Plants (number),8.00
434,Libya,2020,Threatened Species: Plants (number),8.00
434,Libya,2021,Threatened Species: Plants (number),9.00
434,Libya,2004,Threatened Species: Total (number),25.00
434,Libya,2010,Threatened Species: Total (number),44.00
434,Libya,2015,Threatened Species: Total (number),54.00
434,Libya,2018,Threatened Species: Total (number),65.00
434,Libya,2019,Threatened Species: Total (number),69.00
434,Libya,2020,Threatened Species: Total (number),75.00
434,Libya,2021,Threatened Species: Total (number),86.00
438,Liechtenstein,2004,Threatened Species: Vertebrates (number),3.00
438,Liechtenstein,2010,Threatened Species: Vertebrates (number),0.00
438,Liechtenstein,2015,Threatened Species: Vertebrates (number),0.00
438,Liechtenstein,2018,Threatened Species: Vertebrates (number),2.00
438,Liechtenstein,2019,Threatened Species: Vertebrates (number),2.00
438,Liechtenstein,2020,Threatened Species: Vertebrates (number),2.00
438,Liechtenstein,2021,Threatened Species: Vertebrates (number),2.00
438,Liechtenstein,2004,Threatened Species: Invertebrates (number),5.00
438,Liechtenstein,2010,Threatened Species: Invertebrates (number),2.00
438,Liechtenstein,2015,Threatened Species: Invertebrates (number),4.00
438,Liechtenstein,2018,Threatened Species: Invertebrates (number),6.00
438,Liechtenstein,2019,Threatened Species: Invertebrates (number),6.00
438,Liechtenstein,2020,Threatened Species: Invertebrates (number),6.00
438,Liechtenstein,2021,Threatened Species: Invertebrates (number),5.00
438,Liechtenstein,2004,Threatened Species: Plants (number),0.00
438,Liechtenstein,2010,Threatened Species: Plants (number),0.00
438,Liechtenstein,2015,Threatened Species: Plants (number),0.00
438,Liechtenstein,2018,Threatened Species: Plants (number),0.00
438,Liechtenstein,2019,Threatened Species: Plants (number),4.00
438,Liechtenstein,2020,Threatened Species: Plants (number),5.00
438,Liechtenstein,2021,Threatened Species: Plants (number),5.00
438,Liechtenstein,2004,Threatened Species: Total (number),8.00
438,Liechtenstein,2010,Threatened Species: Total (number),2.00
438,Liechtenstein,2015,Threatened Species: Total (number),4.00
438,Liechtenstein,2018,Threatened Species: Total (number),8.00
438,Liechtenstein,2019,Threatened Species: Total (number),12.00
438,Liechtenstein,2020,Threatened Species: Total (number),13.00
438,Liechtenstein,2021,Threatened Species: Total (number),12.00
440,Lithuania,2004,Threatened Species: Vertebrates (number),12.00
440,Lithuania,2010,Threatened Species: Vertebrates (number),12.00
440,Lithuania,2015,Threatened Species: Vertebrates (number),14.00
440,Lithuania,2018,Threatened Species: Vertebrates (number),18.00
440,Lithuania,2019,Threatened Species: Vertebrates (number),18.00
440,Lithuania,2020,Threatened Species: Vertebrates (number),18.00
440,Lithuania,2021,Threatened Species: Vertebrates (number),17.00
440,Lithuania,2004,Threatened Species: Invertebrates (number),5.00
440,Lithuania,2010,Threatened Species: Invertebrates (number),5.00
440,Lithuania,2015,Threatened Species: Invertebrates (number),7.00
440,Lithuania,2018,Threatened Species: Invertebrates (number),8.00
440,Lithuania,2019,Threatened Species: Invertebrates (number),8.00
440,Lithuania,2020,Threatened Species: Invertebrates (number),8.00
440,Lithuania,2021,Threatened Species: Invertebrates (number),8.00
440,Lithuania,2004,Threatened Species: Plants (number),0.00
440,Lithuania,2010,Threatened Species: Plants (number),0.00
440,Lithuania,2015,Threatened Species: Plants (number),1.00
440,Lithuania,2018,Threatened Species: Plants (number),2.00
440,Lithuania,2019,Threatened Species: Plants (number),9.00
440,Lithuania,2020,Threatened Species: Plants (number),15.00
440,Lithuania,2021,Threatened Species: Plants (number),15.00
440,Lithuania,2004,Threatened Species: Total (number),17.00
440,Lithuania,2010,Threatened Species: Total (number),17.00
440,Lithuania,2015,Threatened Species: Total (number),22.00
440,Lithuania,2018,Threatened Species: Total (number),28.00
440,Lithuania,2019,Threatened Species: Total (number),35.00
440,Lithuania,2020,Threatened Species: Total (number),41.00
440,Lithuania,2021,Threatened Species: Total (number),40.00
442,Luxembourg,2004,Threatened Species: Vertebrates (number),6.00
442,Luxembourg,2010,Threatened Species: Vertebrates (number),1.00
442,Luxembourg,2015,Threatened Species: Vertebrates (number),2.00
442,Luxembourg,2018,Threatened Species: Vertebrates (number),4.00
442,Luxembourg,2019,Threatened Species: Vertebrates (number),4.00
442,Luxembourg,2020,Threatened Species: Vertebrates (number),4.00
442,Luxembourg,2021,Threatened Species: Vertebrates (number),4.00
442,Luxembourg,2004,Threatened Species: Invertebrates (number),4.00
442,Luxembourg,2010,Threatened Species: Invertebrates (number),4.00
442,Luxembourg,2015,Threatened Species: Invertebrates (number),7.00
442,Luxembourg,2018,Threatened Species: Invertebrates (number),7.00
442,Luxembourg,2019,Threatened Species: Invertebrates (number),7.00
442,Luxembourg,2020,Threatened Species: Invertebrates (number),7.00
442,Luxembourg,2021,Threatened Species: Invertebrates (number),8.00
442,Luxembourg,2004,Threatened Species: Plants (number),0.00
442,Luxembourg,2010,Threatened Species: Plants (number),0.00
442,Luxembourg,2015,Threatened Species: Plants (number),0.00
442,Luxembourg,2018,Threatened Species: Plants (number),0.00
442,Luxembourg,2019,Threatened Species: Plants (number),5.00
442,Luxembourg,2020,Threatened Species: Plants (number),5.00
442,Luxembourg,2021,Threatened Species: Plants (number),5.00
442,Luxembourg,2004,Threatened Species: Total (number),10.00
442,Luxembourg,2010,Threatened Species: Total (number),5.00
442,Luxembourg,2015,Threatened Species: Total (number),9.00
442,Luxembourg,2018,Threatened Species: Total (number),11.00
442,Luxembourg,2019,Threatened Species: Total (number),16.00
442,Luxembourg,2020,Threatened Species: Total (number),16.00
442,Luxembourg,2021,Threatened Species: Total (number),17.00
446,"China, Macao SAR",2004,Threatened Species: Vertebrates (number),5.00
446,"China, Macao SAR",2010,Threatened Species: Vertebrates (number),9.00
446,"China, Macao SAR",2015,Threatened Species: Vertebrates (number),10.00
446,"China, Macao SAR",2018,Threatened Species: Vertebrates (number),10.00
446,"China, Macao SAR",2019,Threatened Species: Vertebrates (number),15.00
446,"China, Macao SAR",2020,Threatened Species: Vertebrates (number),25.00
446,"China, Macao SAR",2021,Threatened Species: Vertebrates (number),25.00
446,"China, Macao SAR",2004,Threatened Species: Invertebrates (number),0.00
446,"China, Macao SAR",2010,Threatened Species: Invertebrates (number),0.00
446,"China, Macao SAR",2015,Threatened Species: Invertebrates (number),1.00
446,"China, Macao SAR",2018,Threatened Species: Invertebrates (number),1.00
446,"China, Macao SAR",2019,Threatened Species: Invertebrates (number),1.00
446,"China, Macao SAR",2020,Threatened Species: Invertebrates (number),1.00
446,"China, Macao SAR",2021,Threatened Species: Invertebrates (number),1.00
446,"China, Macao SAR",2004,Threatened Species: Plants (number),0.00
446,"China, Macao SAR",2010,Threatened Species: Plants (number),0.00
446,"China, Macao SAR",2015,Threatened Species: Plants (number),0.00
446,"China, Macao SAR",2018,Threatened Species: Plants (number),0.00
446,"China, Macao SAR",2019,Threatened Species: Plants (number),0.00
446,"China, Macao SAR",2020,Threatened Species: Plants (number),0.00
446,"China, Macao SAR",2021,Threatened Species: Plants (number),0.00
446,"China, Macao SAR",2004,Threatened Species: Total (number),5.00
446,"China, Macao SAR",2010,Threatened Species: Total (number),9.00
446,"China, Macao SAR",2015,Threatened Species: Total (number),11.00
446,"China, Macao SAR",2018,Threatened Species: Total (number),11.00
446,"China, Macao SAR",2019,Threatened Species: Total (number),16.00
446,"China, Macao SAR",2020,Threatened Species: Total (number),26.00
446,"China, Macao SAR",2021,Threatened Species: Total (number),26.00
450,Madagascar,2004,Threatened Species: Vertebrates (number),222.00
450,Madagascar,2010,Threatened Species: Vertebrates (number),283.00
450,Madagascar,2015,Threatened Species: Vertebrates (number),446.00
450,Madagascar,2018,Threatened Species: Vertebrates (number),551.00
450,Madagascar,2019,Threatened Species: Vertebrates (number),554.00
450,Madagascar,2020,Threatened Species: Vertebrates (number),556.00
